status,event_id,change_kind,english_name,chinese_name,gazette_date,gazette_notice,notice_no
skipped_covered,,,ON MING STREET,安明街,2000-01-21,377,
skipped_covered,,,ON MUK LANE,安睦里,2005-05-13,2265,
skipped_covered,,,ON MUK STREET,安睦街,1984-09-07,2660,
skipped_covered,,,ON MUK STREET,安睦街,2003-01-10,229,
skipped_covered,,,ON MUK STREET,安睦街,2003-01-24,520,
skipped_covered,,,ON PING STREET,安平街,1984-09-07,2660,
skipped_covered,,,ON PO LANE,安埔里,1987-07-24,2386,
skipped_covered,,,ON PO ROAD,安埔路,1987-07-24,2386,
skipped_covered,,,ON PO ROAD,安埔路,1992-11-20,4154,
skipped_covered,,,ON PONG ROAD,安邦路,1982-12-17,3955,
skipped_covered,,,ON SAU ROAD,安秀道,2014-03-28,1857,
skipped_covered,,,ON SHAN LANE,鞍山里,1990-03-02,777,
skipped_covered,,,ON SHIN ROAD,安善道,1967-02-24,428,
skipped_covered,,,ON SHING STREET,鞍誠街,1990-03-02,777,
skipped_covered,,,ON SHUN PATH,安信徑,2017-10-13,7595,
skipped_covered,,,ON SHUN STREET,安信街,1981-12-18,3742,
skipped_covered,,,ON SUM STREET,安心街,1984-09-07,2660,
skipped_covered,,,ON TAI ROAD,安泰路,1982-12-17,3955,
skipped_covered,,,ON TAI ROAD,安泰路,1999-11-26,7269,
skipped_covered,,,ON TAK ROAD,安德道,1967-02-24,428,
skipped_covered,,,ON TAT SQUARE,安達坊,1983-06-03,1752,
skipped_covered,,,ON TIN STREET,安田街,1967-01-13,88,
skipped_covered,,,ON TIN STREET,安田街,2002-09-13,5734,
skipped_covered,,,ON TIN STREET,安田街,2003-08-01,5248,
skipped_covered,,,ON TING ROAD,安定道,1989-07-07,2313,
skipped_covered,,,ON WAH STREET,安華街,1975-05-09,1043,
skipped_covered,,,ON WAN ROAD,安運道,1976-03-05,528,
skipped_covered,,,ON WAN ROAD,安運道,2001-03-09,1565,
skipped_covered,,,ON WAN ROAD,安運道,2015-11-13,8864,
skipped_covered,,,ON WING STREET,安榮街,1973-03-16,704,
skipped_covered,,,ON YAN STREET,安茵街,2015-08-28,6516,
skipped_covered,,,ON YAT STREET,安逸街,1980-11-28,3731,
skipped_covered,,,ON YIN STREET,安賢街,1980-11-28,3731,
skipped_covered,,,ON YIP STREET,安業街,1974-05-31,1380,
skipped_covered,,,ON YIU STREET,安耀街,1984-09-07,2660,
skipped_covered,,,ON YIU STREET,安耀街,2003-01-10,229,
skipped_covered,,,ON YU PATH,安愉徑,2021-05-28,3262,
skipped_covered,,,ON YU ROAD,安愉道,2021-05-28,3262,
skipped_covered,,,ON YUEN STREET,鞍源街,1994-04-15,1351,
skipped_covered,,,ON YUK ROAD,安育路,1972-09-15,2305,
skipped_covered,,,ON YUK ROAD,安育路,1977-01-07,40,
skipped_covered,,,ON YUK ROAD,安育路,1987-11-27,3981,
skipped_covered,,,ORMSBY STREET,安庶庇街,1941-07-18,870,
skipped_covered,,,ORMSBY STREET,安庶庇街,1974-11-15,2866,
skipped_covered,,,OSMANTHUS ROAD,丹桂路,1953-11-20,1420,
skipped_covered,,,OXFORD ROAD,牛津道,1951-05-18,522,
skipped_covered,,,OXFORD ROAD,牛津道,1961-06-16,1002,
skipped_covered,,,PA MEI ROAD,壩尾路,1997-08-01,488,
skipped_covered,,,PAI CHONG ROAD,排廠路,1985-08-09,2597,
skipped_covered,,,PAI TAU STREET,排頭街,1984-06-15,1737,
skipped_covered,,,PAK FA LAM ROAD,百花林路,2003-11-28,8574,
skipped_covered,,,PAK FUK ROAD,百福道,1964-10-30,2990,
skipped_covered,,,PAK FUK ROAD,百福道,1985-05-10,1515,
skipped_covered,,,PAK HOI STREET,北海街,1909-03-19,184,
skipped_covered,,,PAK HOK TING STREET,白鶴汀街,1982-03-12,827,
skipped_covered,,,PAK KOK TSUI ROAD,北角咀路,1985-08-09,2597,
skipped_covered,,,PAK KONG AU ROAD,北港㘭路,1991-07-05,2294,
skipped_covered,,,PAK KONG AU ROAD,北港㘭路,2007-05-11,3078,
skipped_covered,,,PAK KONG ROAD,北港路,1987-02-06,419,
skipped_covered,,,PAK KUNG STREET,北拱街,1926-06-25,342,
skipped_covered,,,PAK LAI ROAD,珀麗路,2002-09-27,6118,
skipped_covered,,,PAK LAM ROAD,珀林路,2002-09-27,6118,
skipped_covered,,,PAK LEE STREET,百利街,1981-11-13,3369,
skipped_covered,,,PAK LOK PATH,百樂徑,1995-12-08,5098,
skipped_covered,,,PAK PAT SHAN ROAD,白筆山道,1972-09-01,2180,
skipped_covered,,,PAK PAT SHAN ROAD,白筆山道,1978-08-18,2108,
skipped_covered,,,PAK PAT SHAN ROAD,白筆山道,1988-05-06,1452,
skipped_covered,,,PAK PO STREET,白布街,1932-07-15,465,
skipped_covered,,,PAK SAU ROAD,柏壽路,2022-12-30,7562,
skipped_covered,,,PAK SHA ROAD,白沙道,1953-05-22,667,
skipped_covered,,,PAK SHA SHAN ROAD,白沙山路,2012-01-13,230,
skipped_covered,,,PAK SHA WAN STREET,白沙灣街,2018-03-02,1472,
skipped_covered,,,PAK SHE FIFTH LANE,北社五里,1985-08-09,2597,
skipped_covered,,,PAK SHE FIRST LANE,北社壹里,1985-08-09,2597,
skipped_covered,,,PAK SHE FOURTH LANE,北社四里,1985-08-09,2597,
skipped_covered,,,PAK SHE PRAYA ROAD,北社海傍路,1985-08-09,2597,
skipped_covered,,,PAK SHE SECOND LANE,北社二里,1985-08-09,2597,
skipped_covered,,,PAK SHE SEVENTH LANE,北社七里,1985-08-09,2597,
skipped_covered,,,PAK SHE SIXTH LANE,北社六里,1985-08-09,2597,
skipped_covered,,,PAK SHE STREET,北社街,1983-08-12,2627,
skipped_covered,,,PAK SHE THIRD LANE,北社三里,1985-08-09,2597,
skipped_covered,,,PAK SHEK TOI ROAD,白石臺路,1991-03-28,1087,
skipped_covered,,,PAK SHEK WO SAN TSUEN ROAD,白石窩新村路,1992-04-10,1271,
skipped_covered,,,PAK SHING KOK ROAD,百勝角路,2013-01-11,216,
skipped_covered,,,PAK SHING KOK ROAD,百勝角路,2015-07-03,4865,
skipped_covered,,,PAK SHING KOK ROAD,百勝角路,2015-07-24,5558,
skipped_covered,,,PAK SHING STREET,北盛街,1930-05-02,262,
skipped_covered,,,PAK SHING STREET,北盛街,1961-11-10,1975,
skipped_covered,,,PAK TAI STREET,北帝街,1926-02-12,68,
skipped_covered,,,PAK TAI STREET,北帝街,1926-04-16,202,
skipped_covered,,,PAK TAK STREET,百得街,1981-11-13,3369,
skipped_covered,,,PAK TAK STREET,百得街,1986-01-17,245,
skipped_covered,,,PAK TAM ROAD,北潭路,1980-12-24,4050,
skipped_covered,,,PAK TIN PAR STREET,白田壩街,1962-11-23,2378,
skipped_covered,,,PAK TIN STREET,白田街,1956-08-31,1108,
skipped_covered,,,PAK TIN STREET,白田街,1977-07-29,1794,
skipped_covered,,,PAK TO AVENUE,柏濤徑,1998-05-22,2485,
skipped_covered,,,PAK WAI LANE,柏蕙里,2004-04-30,2812,
skipped_covered,,,PAK WAN STREET,白雲街,1977-07-29,1794,
skipped_covered,,,PAK WO ROAD,百和路,1992-01-03,64,
skipped_covered,,,PAK WO ROAD,百和路,1992-03-06,833,
skipped_covered,,,PAK WO ROAD,百和路,1995-01-13,155,
skipped_covered,,,PAK YAN ROAD,珀欣路,2002-09-27,6118,
skipped_covered,,,PALM SPRINGS BOULEVARD,加州花園大道,1996-06-21,2738,
skipped_covered,,,PALM STREET,棕樹街,1954-11-05,1349,
skipped_covered,,,PAN CHUNG ROAD,泮涌路,1991-08-23,2969,
skipped_covered,,,PAN HOI STREET,濱海街,1958-12-19,1728,
skipped_covered,,,PAN LONG WAN ROAD,檳榔灣路,1991-09-20,3343,
skipped_covered,,,PANG CHING STREET,鵬程街,1959-04-17,548,
skipped_covered,,,PARC OASIS ROAD,又一居道,1997-06-20,3081,
skipped_covered,,,PARK PROMENADE,迎樂路,2004-12-17,8104,
skipped_covered,,,PARK ROAD,柏道,1904-01-29,59,
skipped_covered,,,PARKLAND DRIVE,明蔚徑,1994-11-18,4386,
skipped_covered,,,PARKRIDGE CRESCENT,明翠徑,1994-11-18,4386,
skipped_covered,,,PARKVALE DRIVE,寶峰徑,1994-11-18,4386,
skipped_covered,,,PAT HEUNG ROAD,八鄉路,1998-11-06,5414,
skipped_covered,,,PAT HEUNG ROAD,八鄉路,2002-07-26,4592,
skipped_covered,,,PAT TAT STREET,八達街,1961-09-08,1577,
skipped_covered,,,PAT TSZ WO STREET,拔子窩街,1981-06-12,1685,
skipped_covered,,,PATERSON STREET,百德新街,1957-03-08,339,
skipped_covered,,,PAU CHUNG STREET,炮仗街,1926-02-12,68,
skipped_covered,,,PAU CHUNG STREET,炮仗街,1926-04-16,202,
skipped_covered,,,PEACOCK ROAD,孔雀道,1952-10-10,1173,
skipped_covered,,,PEAK ROAD,山頂道,1960-07-29,1174,
skipped_covered,,,PEDDER STREET,畢打街,1976-03-12,579,
skipped_covered,,,PEEL RISE,貝璐道,1960-07-29,1174,
skipped_covered,,,PEKING ROAD,北京道,1909-03-19,184,
skipped_covered,,,PENG CHAU HO KING STREET,坪洲好景街,2016-09-23,5398,
skipped_covered,,,PENG CHAU WING HING STREET,坪洲永興街,1987-05-22,1658,
skipped_covered,,,PENG CHAU WING ON SIDE STREET,坪洲永安橫街,1987-05-22,1658,
skipped_covered,,,PENG CHAU WING ON STREET,坪洲永安街,1987-05-22,1658,
skipped_covered,,,PENG LEI ROAD,坪利路,1993-01-15,136,
skipped_covered,,,PENG LEI ROAD,坪利路,1997-09-19,1404,
skipped_covered,,,PENG YU PATH,坪愉徑,2008-05-02,2893,
skipped_covered,,,PENNINGTON STREET,邊寧頓街,1959-01-30,168,
skipped_covered,,,PENNY'S BAY HIGHWAY,竹篙灣公路,2004-12-17,8104,
skipped_covered,,,PENTLAND STREET,品蘭街,1935-03-01,165,
skipped_covered,,,PEONY ROAD,牡丹路,1953-11-20,1420,
skipped_covered,,,PERCIVAL STREET,波斯富街,1929-06-14,312,
skipped_covered,,,PERFORMING ARTS AVENUE,演藝道,1997-10-17,1882,
skipped_covered,,,PERKINS ROAD,白建時道,1951-07-20,754,
skipped_covered,,,PERTH STREET,巴富街,1950-09-15,1083,
skipped_covered,,,PIER ROAD,統一碼頭道,1974-05-31,1381,
skipped_covered,,,PIK FUNG ROAD,璧峰路,1987-08-28,2857,
skipped_covered,,,PIK FUNG ROAD,璧峰路,1988-01-15,147,
skipped_covered,,,PIK SHA ROAD,碧沙路,1983-01-28,324,
skipped_covered,,,PIK TIN STREET,碧田街,1986-10-10,3517,
skipped_covered,,,PIK UK TSUEN ROAD,壁屋村路,1991-07-05,2294,
skipped_covered,,,PIK WAN ROAD,碧雲道,1986-07-25,2532,
skipped_covered,,,PIK WAN ROAD,碧雲道,1991-01-25,303,
skipped_covered,,,PILKEM STREET,庇利金街,1923-09-28,411,
skipped_covered,,,PINE STREET,杉樹街,1927-11-25,699,
skipped_covered,,,PINE STREET,杉樹街,1928-06-15,337,
skipped_covered,,,PINE TREE HILL ROAD,松山道,1933-05-12,341,
skipped_covered,,,PINERY ROAD EAST,松濤東路,1984-08-31,2609,
skipped_covered,,,PING CHEONG PATH,屏昌徑,1983-06-03,1752,
skipped_covered,,,PING CHI STREET,平治街,1965-04-09,914,
skipped_covered,,,PING CHONG ROAD,冰廠路,1985-08-09,2597,
skipped_covered,,,PING CHUK LANE,屏竹里,1993-03-19,944,
skipped_covered,,,PING FAI PATH,屏輝徑,1983-06-03,1752,
skipped_covered,,,PING FU PATH,屏富徑,1970-03-06,535,
skipped_covered,,,PING FUK LANE,屏福里,1985-09-13,3022,
skipped_covered,,,PING HA PATH,屏廈徑,2017-11-10,8364,
skipped_covered,,,PING HA ROAD,屏廈路,1982-03-05,755,
skipped_covered,,,PING HA ROAD,屏廈路,1991-12-13,4470,
skipped_covered,,,PING HA ROAD,屏廈路,2013-05-10,2720,
skipped_covered,,,PING HING LANE,屏興里,1989-05-26,1824,
skipped_covered,,,PING HONG LANE,屏康里,1985-09-13,3022,
skipped_covered,,,PING KIN LANE,屏健里,2017-09-29,7314,
skipped_covered,,,PING KONG ROAD,丙岡路,1999-03-26,1722,
skipped_covered,,,PING KWAI ROAD,屏葵路,1993-03-19,944,
skipped_covered,,,PING LAI PATH,屏麗徑,1974-09-13,2352,
skipped_covered,,,PING LAN STREET,平瀾街,1932-04-22,245,
skipped_covered,,,PING LAN STREET,平瀾街,1932-04-29,255,
skipped_covered,,,PING LOK PATH,平樂徑,1983-06-03,1752,
skipped_covered,,,PING LONG ROAD,坪朗路,2005-05-27,2492,
skipped_covered,,,PING ON LANE,平安里,1967-07-14,1517,
skipped_covered,,,PING ON LANE,平安里,1967-12-08,2628,
skipped_covered,,,PING PAK LANE,屏柏里,1993-03-19,944,
skipped_covered,,,PING SHAN LANE,屏山里,1985-09-13,3022,
skipped_covered,,,PING SHAN LANE,屏山里,1991-12-13,4468,
skipped_covered,,,PING SHAN NAM PAK ROAD,屏山南北路,1995-11-10,4654,
skipped_covered,,,PING SHEK LANE,坪石里,2021-07-30,4715,
skipped_covered,,,PING SHING LANE,平成里,1961-05-19,850,
skipped_covered,,,PING SHUN STREET,屏信街,1981-12-18,3742,
skipped_covered,,,PING TIN STREET,平田街,1967-01-13,88,
skipped_covered,,,PING TING ROAD,平定道,1976-04-02,722,
skipped_covered,,,PING TING ROAD,平定道,1976-04-30,922,
skipped_covered,,,PING TING ROAD,平定道,1989-07-07,2313,
skipped_covered,,,PING TING ROAD EAST,平定道東,2004-04-23,2629,
skipped_covered,,,PING TONG STREET EAST,屏唐東街,1985-09-13,3022,
skipped_covered,,,PING TONG STREET NORTH,屏唐北街,1985-09-13,3022,
skipped_covered,,,PING TONG STREET SOUTH,屏唐南街,1985-09-13,3022,
skipped_covered,,,PING TONG STREET WEST,屏唐西街,1985-09-13,3022,
skipped_covered,,,PING WUI STREET,屏會街,1981-12-18,3742,
skipped_covered,,,PING YEE ROAD,屏義路,1992-01-03,63,
skipped_covered,,,PING YEUNG LANE,屏楊里,1993-03-19,944,
skipped_covered,,,PING YIP STREET,屏業街,2026-04-24,2370,
skipped_covered,,,PING YUEN ROAD,坪原路,1997-05-02,2143,
skipped_covered,,,PIPER'S HILL ROAD,琵琶山路,2004-12-10,7971,
skipped_covered,,,PLAYING FIELD ROAD,運動場道,1932-09-16,591,
skipped_covered,,,PLAZA LANE,廣場徑,1994-11-18,4386,
skipped_covered,,,PLOVER COVE ROAD,寶湖道,1966-03-11,688,
skipped_covered,,,PLOVER COVE ROAD,寶湖道,1992-05-01,1505,
skipped_covered,,,PLOVER COVE ROAD,寶湖道,1999-01-08,113,
skipped_covered,,,PLUNKETT'S ROAD,賓吉道,1908-02-07,80,
skipped_covered,,,PO CHIU ROAD,普照路,2000-06-16,3864,
skipped_covered,,,PO FAI PATH,保輝徑,1983-06-03,1752,
skipped_covered,,,PO FONG LANE,蒲芳里,1976-01-02,42,
skipped_covered,,,PO FUNG ROAD,寶豐路,1990-11-02,3967,
skipped_covered,,,PO FUNG TERRACE,寶豐台,1984-01-27,287,
skipped_covered,,,PO HANG LANE,蒲蘅里,1976-01-02,42,
skipped_covered,,,PO HEUNG BRIDGE,寶鄉橋,1984-10-19,3074,
skipped_covered,,,PO HEUNG LANE,寶鄉里,2001-03-09,1564,
skipped_covered,,,PO HEUNG SQUARE,寶鄉坊,1972-05-05,1092,
skipped_covered,,,PO HEUNG STREET,寶鄉街,1966-03-11,688,
skipped_covered,,,PO HEUNG STREET,寶鄉街,1972-05-05,1092,
skipped_covered,,,PO HEUNG STREET,寶鄉街,1984-10-19,3074,
skipped_covered,,,PO HING FONG,普慶坊,1901-01-26,49,
skipped_covered,,,PO HING FONG,普慶坊,1901-02-09,74,
skipped_covered,,,PO HONG ROAD,寶康路,1990-11-02,3967,
skipped_covered,,,PO HONG ROAD,寶康路,1991-10-11,3622,
skipped_covered,,,PO HONG ROAD,寶康路,1995-04-13,1315,
skipped_covered,,,PO HONG ROAD,寶康路,1998-06-26,3110,
skipped_covered,,,PO HONG ROAD,寶康路,2002-02-08,899,
skipped_covered,,,PO KAK TSAI ROAD,布格仔路,2003-03-28,2187,
skipped_covered,,,PO KIN ROAD,保健路,1992-05-08,1593,
skipped_covered,,,PO KING LANE,蒲景里,1976-01-02,42,
skipped_covered,,,PO KONG LANE,蒲崗里,1975-01-17,176,
skipped_covered,,,PO KONG VILLAGE ROAD,蒲崗村道,1953-08-14,998,
skipped_covered,,,PO KONG VILLAGE ROAD,蒲崗村道,1972-07-28,1872,
skipped_covered,,,PO LAM LANE,寶琳里,2000-02-03,718,
skipped_covered,,,PO LAM ROAD,寶琳路,1986-05-30,1866,
skipped_covered,,,PO LAM ROAD,寶琳路,1988-07-22,2355,
skipped_covered,,,PO LAM ROAD NORTH,寶琳北路,1988-07-22,2355,
skipped_covered,,,PO LAM ROAD NORTH,寶琳北路,1990-11-02,3960,
skipped_covered,,,PO LAM ROAD SOUTH,寶琳南路,1988-07-22,2355,
skipped_covered,,,PO LAU ROAD,波樓路,1998-01-23,406,
skipped_covered,,,PO LEI STREET,寶梨街,1985-08-16,2680,
skipped_covered,,,PO LEUNG LANE,蒲良里,1987-07-24,2385,
skipped_covered,,,PO LO CHE PATH,菠蘿輋徑,2012-07-27,5102,
skipped_covered,,,PO LO CHE ROAD,菠蘿輋路,1991-02-22,649,
skipped_covered,,,PO LOI STREET,寶來街,1980-05-23,1581,
skipped_covered,,,PO LOK SQUARE,寶樂坊,1983-06-03,1752,
skipped_covered,,,PO LUEN PATH,寶聯徑,1984-02-10,413,
skipped_covered,,,PO LUN STREET,寶輪街,1966-07-15,1808,
skipped_covered,,,PO MAN STREET,寶文街,1957-01-25,119,
skipped_covered,,,PO MIN PATH,坡面徑,2018-02-02,651,
skipped_covered,,,PO MING LANE,蒲明里,1976-01-02,42,
skipped_covered,,,PO NGA ROAD,寶雅路,1999-04-09,1943,
skipped_covered,,,PO NGONG DRIVE,寶昂路,2005-12-23,6829,
skipped_covered,,,PO NING LANE,寶寧里,1991-03-28,1087,
skipped_covered,,,PO NING ROAD,寶寧路,1990-11-02,3967,
skipped_covered,,,PO NING ROAD,寶寧路,1994-03-25,1094,
skipped_covered,,,PO ON ROAD,保安道,1934-02-09,91,
skipped_covered,,,PO PENG STREET,寶坪街,1993-01-15,136,
skipped_covered,,,PO PING ROAD,保平路,1992-05-08,1593,
skipped_covered,,,PO PUI STREET,寶珮街,1995-12-15,5184,
skipped_covered,,,PO SHAN ROAD,寶珊道,1928-07-06,386,
skipped_covered,,,PO SHEK WU ROAD,寶石湖路,1992-01-03,64,
skipped_covered,,,PO SHIN STREET,普善街,1930-03-07,138,
skipped_covered,,,PO SHING STREET,寶城街,1986-01-17,245,
skipped_covered,,,PO SHU LANE,寶樹里,1983-06-03,1752,
skipped_covered,,,PO SHUN ROAD,寶順路,1995-04-13,1315,
skipped_covered,,,PO SHUN ROAD,寶順路,1998-06-26,3110,
skipped_covered,,,PO SHUN ROAD,寶順路,2003-02-14,934,
skipped_covered,,,PO SHUN ROAD,寶順路,2005-09-30,4965,
skipped_covered,,,PO TAI STREET,保泰街,2000-01-21,378,
skipped_covered,,,PO TEI ROAD,波地路,1992-06-12,2021,
skipped_covered,,,PO TIN LANE,蒲田里,1976-01-02,42,
skipped_covered,,,PO TOI O CHUEN ROAD,布袋澳村路,1990-12-28,4644,
skipped_covered,,,PO TSZ LANE,蒲慈里,1986-05-09,1598,
skipped_covered,,,PO TUNG ROAD,普通道,1976-11-05,2462,
skipped_covered,,,PO WAI LANE,蒲蕙里,1976-01-02,42,
skipped_covered,,,PO WAN ROAD,寶運路,1992-01-03,64,
skipped_covered,,,PO WING ROAD,保榮路,1995-01-13,155,
skipped_covered,,,PO WU LANE,寶湖里,1987-05-08,1539,
skipped_covered,,,PO YAN STREET,普仁街,1869-10-02,Page 477 of the Hong Kong Government Gazette,
skipped_covered,,,PO YAP ROAD,寶邑路,2002-02-08,899,
skipped_covered,,,PO YEE STREET,普義街,1935-10-04,767,
skipped_covered,,,PO YICK LANE,普益里,1990-05-04,1618,
skipped_covered,,,PO YICK STREET,普益街,1954-04-09,435,
skipped_covered,,,PO YING LANE,蒲英里,1976-01-02,42,
skipped_covered,,,PO YIP STREET,寶業街,1983-01-28,325,
skipped_covered,,,POK CHUEN PATH,博泉徑,2010-04-09,2046,
skipped_covered,,,POK CHUEN STREET,博泉街,2010-04-09,2046,
skipped_covered,,,POK FU LAM RESERVOIR ROAD,薄扶林水塘道,1937-09-24,682,
skipped_covered,,,POK FU LAM RESERVOIR ROAD,薄扶林水塘道,1976-03-12,580,
skipped_covered,,,POK FU LAM ROAD,薄扶林道,1976-03-12,580,
skipped_covered,,,POK FU LAM ROAD,薄扶林道,1980-03-01,707,
skipped_covered,,,POK HOK LANE,博學里,1980-03-07,727,
skipped_covered,,,POK MAN STREET,博文街,1958-01-24,125,
skipped_covered,,,POK MAN STREET,博文街,1973-03-16,705,
skipped_covered,,,POK OI INTERCHANGE,博愛交匯處,1994-10-14,3892,
skipped_covered,,,POK WAI ROAD,壆圍路,2003-01-30,655,
skipped_covered,,,POK WAI SOUTH ROAD,壆圍南路,2002-08-23,5146,
skipped_covered,,,POK WAI WEST ROAD,壆圍西路,2004-07-09,4432,
skipped_covered,,,POK YIN ROAD,博研路,2013-02-08,749,
skipped_covered,,,POKFIELD PATH,蒲飛徑,1985-08-23,2770,
skipped_covered,,,POKFIELD ROAD,蒲飛路,1961-08-04,1334,
skipped_covered,,,POLICE SCHOOL ROAD,警校道,1971-10-01,2254,
skipped_covered,,,POLICE SCHOOL ROAD,警校道,1997-09-19,1406,
skipped_covered,,,POLICE STATION PATH,警署徑,1984-01-20,204,
skipped_covered,,,POLLOCK'S PATH,普樂道,1960-07-29,1174,
skipped_covered,,,POPLAR STREET,白楊街,1927-11-25,699,
skipped_covered,,,PORTLAND STREET,砵蘭街,1909-03-19,184,
skipped_covered,,,PORTLAND STREET,砵蘭街,1927-11-25,699,
skipped_covered,,,POSSESSION STREET,水坑口街,1887-09-03,356,
skipped_covered,,,POWER STREET,大強街,1931-05-15,300,
skipped_covered,,,POWER STREET,大強街,1931-07-10,436,
skipped_covered,,,POWER STREET,大強街,1935-04-12,302,
skipped_covered,,,POWER STREET,大強街,1993-05-21,1713,
skipped_covered,,,PRAT AVENUE,寶勒巷,1921-02-04,46,
skipped_covered,,,PRATAS STREET,東沙島街,1934-02-09,91,
skipped_covered,,,PRICE ROAD,裴樂士道,1971-10-08,2313,
skipped_covered,,,PRINCE EDWARD ROAD EAST,太子道東,1979-01-12,111,
skipped_covered,,,PRINCE EDWARD ROAD EAST,太子道東,2018-09-14,6972,
skipped_covered,,,PRINCE EDWARD ROAD WEST,太子道西,1979-01-12,111,
skipped_covered,,,PRINCE'S TERRACE,太子台,1923-12-28,567,
skipped_covered,,,PRINCESS MARGARET HOSPITAL ROAD,瑪嘉烈醫院路,1983-10-28,3424,
skipped_covered,,,PRINCESS MARGARET ROAD,公主道,1966-03-18,769,
skipped_covered,,,PRINCESS MARGARET ROAD,公主道,2018-10-05,7463,
skipped_covered,,,PUBLIC SQUARE STREET,眾坊街,1976-09-24,2120,
skipped_covered,,,PUI CHING ROAD,培正道,1955-01-28,99,
skipped_covered,,,PUI MAN STREET,培民街,1973-02-02,312,
skipped_covered,,,PUI SHING LANE,培成里,1999-04-23,2194,
skipped_covered,,,PUI SHING ROAD,培成路,1993-02-19,554,
skipped_covered,,,PUI TAK STREET,培德街,1977-07-29,1794,
skipped_covered,,,PUI TO ROAD,杯渡路,1975-08-01,1693,
skipped_covered,,,PUI TO ROAD,杯渡路,1977-11-18,2817,
skipped_covered,,,PUI TO ROAD,杯渡路,1991-03-15,915,
skipped_covered,,,PUI WING LANE,沛榮里,1977-05-27,1189,
skipped_covered,,,PUI YIN LANE,培賢里,2001-03-30,2132,
skipped_covered,,,PUN CHUN YUEN ROAD,半春園路,2003-05-02,3018,
skipped_covered,,,PUN SHAN STREET,半山街,1962-11-23,2378,
skipped_covered,,,PUNG LOI AVENUE,蓬萊徑,1999-05-28,2982,
skipped_covered,,,PUNG LOI ROAD,蓬萊路,1999-05-28,2982,
skipped_covered,,,PURVES ROAD,包華士道,1954-06-25,765,
skipped_covered,,,QUARRY BAY STREET,鰂魚涌街,1972-12-22,3261,
skipped_covered,,,QUEEN ELIZABETH HOSPITAL PATH,伊利沙伯醫院徑,2008-10-10,7003,
skipped_covered,,,QUEEN ELIZABETH HOSPITAL ROAD,伊利沙伯醫院路,2008-10-10,7003,
skipped_covered,,,QUEEN'S ROAD EAST,皇后大道東,1949-03-25,297,
skipped_covered,,,QUEEN'S ROAD EAST,皇后大道東,1968-01-26,185,
skipped_covered,,,QUEEN'S ROAD WEST,皇后大道西,1887-07-16,296,
skipped_covered,,,QUEEN'S ROAD WEST,皇后大道西,1887-07-16,296,
skipped_covered,,,QUEEN'S ROAD WEST,皇后大道西,1887-07-16,296,
skipped_covered,,,QUEENSWAY,金鐘道,1968-01-26,185,
skipped_covered,,,RAILWAY APPROACH,順風道,1976-03-05,528,
skipped_covered,,,RAZOR HILL ROAD,碧翠路,1984-08-31,2607,
skipped_covered,,,RECLAMATION STREET,新填地街,1930-01-17,39,
skipped_covered,,,RED HILL ROAD,紅山道,1964-08-21,2339,
skipped_covered,,,REHAB PATH,復康徑,1981-12-11,3683,
skipped_covered,,,REHAB PATH,復康徑,1993-05-28,1821,
skipped_covered,,,RENFREW ROAD,聯福道,1966-07-15,1808,
skipped_covered,,,REPULSE BAY ROAD,淺水灣道,1932-10-07,635,
skipped_covered,,,REPULSE BAY ROAD,淺水灣道,1961-08-04,1335,
skipped_covered,,,RESEARCH ROAD,研發路,2025-02-28,1271,
skipped_covered,,,RHONDDA ROAD,朗德道,1965-06-25,1572,
skipped_covered,,,ROBINSON ROAD,羅便臣道,1904-01-29,59,
skipped_covered,,,ROBINSON ROAD,羅便臣道,1958-01-03,16,
skipped_covered,,,ROCK HILL STREET,石山街,1920-03-19,157,
skipped_covered,,,ROCK HILL STREET,石山街,1999-03-12,1364,
skipped_covered,,,RODNEY STREET,樂禮街,1980-11-28,3730,
skipped_covered,,,ROSE STREET,玫瑰街,1964-01-10,77,
skipped_covered,,,ROSE WOOD ROAD,紫檀路,1984-08-31,2609,
skipped_covered,,,ROSE WOOD ROAD,紫檀路,1988-03-18,882,
skipped_covered,,,ROSMEAD ROAD,樂善美道,1967-04-07,752,
skipped_covered,,,ROUTE TWISK,荃錦公路,1977-11-25,2860,
skipped_covered,,,ROUTE TWISK,荃錦公路,1981-02-20,572,
skipped_covered,,,RUMSEY STREET,林士街,1958-06-27,865,
skipped_covered,,,RUMSEY STREET,林士街,1970-12-11,2582,
skipped_covered,,,RUNWAY ROAD EAST,跑道東路,2026-05-22,2980,
skipped_covered,,,RUNWAY ROAD WEST,跑道西路,2026-05-22,2980,
skipped_covered,,,RUTLAND QUADRANT,律倫街,1929-08-23,427,
skipped_covered,,,SA PO ROAD,沙浦道,1926-06-25,342,
skipped_covered,,,SA PO ROAD,沙浦道,1985-02-19,611,
skipped_covered,,,SAI CHEUNG STREET,西祥街,1959-02-27,315,
skipped_covered,,,SAI CHEUNG STREET NORTH,西祥街北,1999-01-15,235,
skipped_covered,,,SAI CHING PATH,西菁徑,2017-10-13,7595,
skipped_covered,,,SAI CHING STREET,西菁街,1981-12-18,3742,
skipped_covered,,,SAI CHING STREET,西菁街,1984-05-18,1452,
skipped_covered,,,SAI CHUEN ROAD,西邨路,2001-05-04,2841,
skipped_covered,,,SAI HONG LANE,西康里,1967-07-28,1639,
